鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苓雅區,房地(土地+建物),高雄市苓雅區正言路91~120號,40.32,住,,,1081225,土地2建物1車位0,一層，二層，三層，騎樓,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0781006,202.01,3,1,3,有,有,20000000,99005,,0.0,0,,RPSNMLNKJHPFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區正言路91~120號,21.78,住,,,1081218,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680607,59.73,3,2,2,有,無,2000000,33484,,0.0,0,,RPPOMLKKJHPFFBE47CA
苓雅區,房地(土地+建物),高雄市苓雅區興中一路271~300號,26.3,商,,,1081124,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700115,135.76999999999998,3,2,2,有,有,5330000,39258,,0.0,0,含增建或未登記建物。;,RPVNMLKKJHPFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區苓南路1~30號,4.47,商,,,1081209,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,41.2,1,1,1,有,有,1950000,47330,,0.0,0,,RPSNMLRJJHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區憲治路1~30號,32.17,住,,,1081211,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681217,95.12,5,1,5,有,無,3700000,38898,,0.0,0,,RPSOMLRJJHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區興中二路121~150號,5.82,商,,,1080925,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,75.36,1,1,1,有,有,5080000,67410,,0.0,0,,RPQNMLTJJHPFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,4.99,商,,,1081214,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,88.85,1,1,1,有,有,5750000,62092,坡道平面,27.65,1950000,,RPRNMLTJJHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區自強三路151~180號,9.7,商,,,1081209,土地1建物1車位0,十三層，見其他登記事項,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970919,102.66999999999999,3,2,2,有,有,6600000,64284,,0.0,0,含增建或未登記建物。;,RPSNMLTJJHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,29.18,商,,,1081118,土地3建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,224.69,3,2,2,有,有,17200000,76550,坡道平面,17.67,0,,RPOOMLKLJHPFFBE47CA
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路121~150號,3.39,商,,,1081019,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,62.93,2,2,1,有,無,4850000,77070,,0.0,0,,RPPOMLKLJHPFFBE57CA
苓雅區,房地(土地+建物),高雄市苓雅區三多四路77巷1~30號,5.79,商,,,1081204,土地2建物1車位0,一層，二層,十九層,辦公商業大樓,,鋼筋混凝土造,0790530,77.75999999999999,0,0,0,無,有,9200000,118313,,0.0,0,,RPPNMLLLJHPFFBE57CA
小港區,建物,高雄市小港區康莊路1~30號,0.0,,,,1081209,土地0建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1070109,848.15,8,2,9,有,無,26400000,31127,,0.0,0,,RPPPMLQJJHPFFCE18CA
小港區,房地(土地+建物),高雄市小港區宏平路421~450號,3.33,商,,,1081225,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850911,39.81,0,0,0,無,有,1295000,32530,,0.0,0,,RPQPMLQJJHPFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區二聖二巷31~60號,28.5,住,,,1081023,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0651211,68.04,3,1,2,有,無,3500000,51440,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLQJJHPFFCE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路61~90號,12.09,商,,,1081225,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,152.74,3,2,2,有,有,9000000,58924,坡道平面,24.61,0,,RPPNMLRJJHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區民治路61~90號,76.0,住,,,1081117,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0690124,201.88,3,4,4,有,無,6800000,33683,,0.0,0,,RPOPMLTJJHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路969巷2弄1~30號,30.33,住,,,1081130,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830809,138.69,3,2,2,有,有,5300000,38212,,0.0,0,含增建或未登記建物。,RPSNMLKKJHPFFCE77CA
小港區,房地(土地+建物),高雄市小港區高坪五路181~210號,156.18,住,,,1081127,土地1建物1車位0,全,三層,透天厝,見其它登記事項,鋼筋混凝土造,1061024,186.63,4,3,5,有,無,13900000,74479,,0.0,0,,RPVPMLSJJHPFFCE98CA
小港區,房地(土地+建物),高雄市小港區德仁路77巷61~90號,66.0,住,,,1081008,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0890717,172.28,5,2,3,有,無,10500000,60947,,0.0,0,含固定裝潢部分家電等,RPPOMLSJJHPFFCE28CA
小港區,房地(土地+建物),高雄市小港區孔宅三路7巷1~30號,85.79,住,,,1080309,土地3建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1080920,159.9,4,2,3,有,無,10820000,67667,,0.0,0,,RPUNMLRJJHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山中街180巷31~60號,54.0,住,,,1081201,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0600815,73.62,3,2,2,有,無,4580000,62211,,0.0,0,含增建或未登記建物。;,RPPNMLLKJHPFFCE57CA
前鎮區,土地,朝陽段121~150地號,266.0,住,,,1081114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18338654,68942,,0.0,0,,RPQNMLOKJHPFFCE97CA
前鎮區,車位,高雄市前鎮區鄭和南路301~330號,0.0,,,,1081109,土地0建物0車位1,,,其他,,,,23.61,0,0,0,有,有,1150000,,坡道平面,23.6,1150000,,RPPNMLNKJHPFFCE77CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0.0,,,,1081103,土地0建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,6900000,47583,坡道平面,24.86,0,含車位交易,RPTNMLRKJHPFFCE58CA
小港區,房地(土地+建物),高雄市小港區永順街91~120號,24.5,商,,,1081206,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751226,115.51,5,2,4,有,有,2500000,21643,,0.0,0,含增建或未登記建物。;附傢俱及冷氣,RPOPMLPKJHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區店中路31~60號,24.44,住,,,1081224,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700706,64.04,2,2,1,有,無,1400000,21861,,0.0,0,,RPRPMLPKJHPFFCE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路211~240號,12.8,住,,,1081212,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,115.02000000000001,2,1,1,有,有,7700000,66945,坡道平面,24.65,0,,RPQNMLKLJHPFFCE67CA
小港區,房地(土地+建物),高雄市小港區松正路91~120號,81.66,住,,,1081005,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080712,155.85,4,2,3,有,有,12300000,78922,,0.0,0,,RPUNMLLLJHPFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區和平二路241~270號,8.64,住,,,1081230,土地1建物1車位0,五層,六層,套房(1房1廳1衛),,鋼筋混凝土造,0660202,29.89,1,1,1,有,有,1250000,41820,,0.0,0,,RPPOMLLLJHPFFCE77CA
前鎮區,房地(土地+建物),高雄市前鎮區新光路1~30號,2.56,商,,,1081212,土地2建物1車位0,十五層,三十九層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,74.43,2,1,1,有,有,3950000,53070,,0.0,0,,RPXOMLLLJHPFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區崗山南街277巷1~30號,19.13,商,,,1081125,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880916,142.9,4,2,2,有,有,6700000,46886,坡道機械,7.33,0,,RPVOMLKMJHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區鎮發街31~60號,52.0,住,,,1081209,土地1建物1車位0,全,三層,透天厝,,加強磚造,0590301,110.91,6,2,4,有,無,7000000,63114,,0.0,0,含增建或未登記建物。;,RPROMLPJKHPFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區新衙路271~300號,135.16,工,,,1081204,土地3建物1車位0,三層,八層,廠辦,工業用,鋼筋混凝土造,0791213,744.48,0,0,0,無,有,18430000,24756,,0.0,0,,RPTOMLPJKHPFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區新衙路271~300號,154.1,工,,,1081204,土地3建物1車位0,三層,八層,廠辦,工業用,鋼筋混凝土造,0791213,855.1600000000001,0,0,0,無,有,21170000,24756,,0.0,0,,RPVOMLPJKHPFFCE68CA
三民區,房地(土地+建物)+車位,高雄市三民區汾陽路61~90號,29.97,住,,,1081129,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800704,232.26,4,2,2,有,有,9060000,39008,坡道平面,0.0,0,含增建或未登記建物。;,RPTOMLTJJHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區義昌路61~90號,6.01,商,,,1081211,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840525,66.94,2,2,1,有,有,3800000,56767,,0.0,0,做防水及粉刷工程,RPTNMLTJJHPFFDE78CA
小港區,房地(土地+建物),高雄市小港區桂忠街1~30號,13.19,住,,,1081212,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800531,80.02,2,1,1,有,有,2500000,31242,,0.0,0,,RPQOMLNJKHPFFCE97CA
三民區,房地(土地+建物),高雄市三民區大順二路631~660號,10.06,住,,,1081204,土地1建物1車位0,三層，電梯樓梯間,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850325,103.91,3,2,2,有,有,4350000,41863,,0.0,0,,RPXNMLRJJHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區大昌二路212巷91~120號,25.83,住,,,1081114,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0761224,102.02,3,2,2,有,無,3650000,35777,,0.0,0,含增建或未登記建物。;2樓增建，陽台外推,RPRPMLKKJHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區愛國路61巷1~30號,58.75,住,,,1081208,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0681006,119.34,4,3,3,有,無,6900000,57818,,0.0,0,含增建或未登記建物。;,RPWPMLNKJHPFFDE78CA
三民區,房地(土地+建物),高雄市三民區鼎和街1~30號,8.04,住,,,1081222,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0960430,27.08,1,0,1,有,有,1630000,60192,,0.0,0,,RPSOMLOKJHPFFDE38CA
三民區,車位,高雄市三民區大昌二路91~120號,2.12,商,,,1081220,土地0建物0車位1,,,其他,,,,24.69,0,0,0,有,有,1400000,,坡道平面,24.69,1400000,,RPWPMLOKJHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區鼎山街661~690號,85.59,商,,,1081220,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0500230,135.8,0,0,0,無,無,14500000,106775,,0.0,0,,RPQOMLPKJHPFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區寶安里建武路76巷1~30號,9.22,商,,,1081125,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,113.3,3,2,2,有,有,4700000,41483,坡道機械,0.0,0,,RPOOMLOKJHPFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路151~180號,22.44,住,,,1081117,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,167.25,3,2,2,有,有,8550000,51121,坡道平面,22.2,0,,RPQNMLRKJHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,14.54,住,,,1081117,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,134.13,3,2,2,有,有,8200000,61135,坡道機械,24.53,0,,RPQNMLSKJHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區鼎中路711巷31~60號,25.58,住,,,1081201,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751020,77.67,3,2,2,有,無,3300000,42487,,0.0,0,簡易裝潢,RPVNMLMLJHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區立志街181~210號,68.54,住,,,1081125,土地1建物1車位0,全,三層,透天厝,,加強磚造,0631113,123.65,4,2,3,有,無,7100000,57420,,0.0,0,含增建或未登記建物。;,RPVOMLKMJHPFFDE48CA
三民區,車位,高雄市三民區建元路1~30號,1.73,商,,,1081224,土地0建物0車位1,,,其他,,,,21.71,0,0,0,有,有,1500000,,坡道平面,0.0,1500000,,RPOQMLMLJHPFFDE08CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫三路251巷1~30號,8.96,住,,,1081220,土地2建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,79.41,2,1,1,有,有,3700000,46594,,0.0,0,,RPUOMLRJJHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區勝利路121~150號,23.0,商,,,1081218,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0670522,50.5,3,2,2,有,無,3750000,74257,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLRJJHPFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1381~1410號,24.55,商,,,1081205,土地1建物1車位2,三十二層,三十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031210,429.67999999999995,4,2,3,有,有,30000000,69819,坡道平面,40.04,0,,RPWNMLTJJHPFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區寶溪北街1~30號,37.4,住,,,1081123,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060419,201.36,4,2,2,有,有,10310000,54316,坡道平面,35.48,1300000,,RPQQMLTJJHPFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十街330巷1~30號,26.57,住,,,1081020,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080730,167.61,3,2,2,有,有,9880000,58528,坡道平面,22.38,1380000,,RPUQMLTJJHPFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區加昌路61~90號,18.71,住,,,1081029,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041112,186.38,4,2,2,有,有,12400000,65373,坡道平面,17.81,1380000,總價含裝潢,RPSNMLKKJHPFFEE97CA
楠梓區,土地,援中段二小段61~90地號,2505.65,住,,,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,226690000,90472,,0.0,0,向政府機關承購之案件。;,RPUNMLKKJHPFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區惠勇街151~180號,69.95,住,,,1081211,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1080502,208.81,4,2,5,有,有,14500000,69441,,0.0,0,,RPSNMLSJJHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區惠智街61~90號,73.84,住,,,1081125,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1080502,215.77,4,2,5,有,有,15000000,69518,,0.0,0,,RPTNMLSJJHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區翠華路571~600號,28.31,住,,,1081122,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0871209,186.31,4,2,2,有,有,6380000,34244,,0.0,0,,RPWOMLSJJHPFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區文奇路181~210號,13.23,商,,,1081207,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960530,171.06,4,2,2,有,有,10500000,61382,坡道平面,0.0,0,"含增建或未登記建物。;附贈設備：冷氣5具,沙發1組,流理台1具,瓦斯爐1具,抽油煙機1具,系統櫃1具,固定燈飾全部",RPVPMLSJJHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區菜公一路871~900號,48.0,住,,,1081125,土地1建物1車位0,全,三層,透天厝,,加強磚造,0610202,126.5,3,1,2,有,無,7400000,58498,,0.0,0,,RPXPMLSJJHPFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路546巷5弄1~30號,63.8,住,,,1081209,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710726,117.16,3,2,2,有,有,5320000,45408,,0.0,0,,RPOQMLSJJHPFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區寶溪北街1~30號,37.4,住,,,1081129,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060419,201.36,4,2,2,有,有,10290000,54196,坡道平面,35.48,1300000,,RPTQMLSJJHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區寶溪北街1~30號,37.05,住,,,1081124,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060419,193.76,3,2,2,有,有,10210000,52694,坡道平面,27.88,0,,RPUQMLSJJHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫三路211~240號,24.09,住,,,1081120,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711109,78.48,3,2,2,有,無,4600000,58614,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLTJJHPFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學五十六街31~60號,23.53,住,,,1081126,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),見其它登記事項,見其它登記事項,1080426,121.11,2,2,1,有,有,6250000,51606,坡道平面,0.0,0,,RPPPMLOKJHPFFEE28CA
楠梓區,房地(土地+建物),高雄市楠梓區惠民路121~150號,33.1,住,,,1081217,土地6建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680521,80.21,1,1,1,有,無,7800000,97245,,0.0,0,,RPROMLOKJHPFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路611巷31~60號,16.59,住,,,1081220,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080806,173.57999999999998,3,2,2,有,有,10980000,63256,坡道平面,27.06,0,,RPSNMLOKJHPFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路611巷31~60號,17.16,住,,,1081224,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080806,179.14999999999998,3,2,2,有,有,11650000,65029,坡道平面,27.06,0,,RPTNMLOKJHPFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路611巷31~60號,16.22,住,,,1081216,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080806,170.22,3,2,2,有,有,10180000,59805,坡道平面,27.06,0,,RPUNMLOKJHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路15巷14弄31~60號,87.0,住,,,1081125,土地1建物1車位0,全,二層,透天厝,,加強磚造,0710227,84.76,3,2,2,有,無,4000000,47192,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQNMLLKJHPFFEE87CA
楠梓區,土地,援中段一小段211~240地號,66.12,住,,,1080312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5160000,78040,,0.0,0,,RPQOMLKKJHPFFEE87CA
三民區,房地(土地+建物),高雄市三民區覺民路1~30號,10.7,住,,,1081210,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,80.93,2,1,1,有,有,5600000,69196,,0.0,0,裝潢屋,RPSNMLKLJHPFFDE97CA
楠梓區,房地(土地+建物),高雄市楠梓區樂群路205巷1~30號,81.0,住,,,1081129,土地1建物1車位0,全,二層,透天厝,,加強磚造,0680919,83.7,3,2,2,有,無,6460000,77180,,0.0,0,,RPRNMLPKJHPFFEE38CA
左營區,房地(土地+建物),高雄市左營區翠華路541~570號,24.86,住,,,1081206,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,106.22999999999999,3,2,2,有,有,3600000,33889,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLPKJHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區至聖路271~300號,154.0,住,,,1080502,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，門廳,五層,店面(店鋪),住商用,見使用執照,0930505,378.7,11,1,4,有,無,39800000,105096,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;交易價額由買賣雙方提供,RPSPMLOKJHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區城峰路1~30號,17.17,住,,,1081207,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,159.01999999999998,4,2,2,有,有,8300000,52195,坡道平面,15.88,0,,RPQOMLNKJHPFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路1~30號,13.12,住,,,1081213,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941026,92.64,2,1,1,有,有,4300000,46416,,0.0,0,,RPWOMLPKJHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛二路271~300號,39.88,住,,,1080515,土地1建物1車位3,八層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070514,469.56999999999994,4,2,4,有,有,39800000,81067,坡道平面,60.03,6600000,,RPTPMLQKJHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.6,商,,,1081228,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0960604,13.419999999999998,1,1,1,有,有,638000,47541,,0.0,0,,RPSNMLQKJHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路203巷56弄1~30號,71.0,住,,,1081118,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810910,105.54,3,2,3,有,無,5300000,50218,,0.0,0,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意免除賣方對標的物之瑕疵擔保責任。標的物確有滲漏水之情事，買方同意自行修繕，因修繕所產生之費用由買方負擔。,RPPRMLPKJHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路331~360號,27.82,住,,,1081117,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010615,286.76,4,2,2,有,有,15800000,55098,坡道平面,0.0,0,,RPQPMLQKJHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區常德路240巷23弄31~60號,19.82,住,,,1081130,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820513,104.14999999999999,3,2,2,有,有,3180000,30533,,0.0,0,,RPTNMLRKJHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區保靖街31~60號,496.0,商,,,1081013,土地4建物8車位0,一層，二層，三層，四層，五層，屋頂突出物，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,0970509,1958.2,0,0,0,無,無,182000000,92942,,0.0,0,含增建或未登記建物。;,RPPQMLLLJHPFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區文自路201巷1~30號,15.64,住,,,1081204,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871106,133.38,3,2,2,有,有,7560000,56680,坡道平面,25.65,0,,RPSPMLLLJHPFFEE38CA
左營區,房地(土地+建物),高雄市左營區政德路5巷1~30號,9.62,住,,,1081123,土地1建物1車位0,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840825,120.69,3,2,2,有,有,5000000,41428,,0.0,0,,RPWNMLMLJHPFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.61,商,,,1081029,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,141.06,2,2,2,有,有,11490000,81455,坡道平面,33.26,0,含裝潢,RPQNMLTLJHPFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十一街61~90號,21.59,住,,,1081128,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010111,148.76,3,2,2,有,有,6600000,44367,坡道平面,0.0,0,,RPUNMLNJKHPFFEE48CA
岡山區,房地(土地+建物)+車位,高雄市岡山區協和街121~150號,17.14,住,,,1081215,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840116,114.27,3,2,1,有,有,3000000,26254,升降平面,0.0,0,,RPVNMLRJJHPFFFE98CA
岡山區,房地(土地+建物),高雄市岡山區育仁街22巷1~30號,102.0,住,,,1081224,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061018,215.16,5,2,4,有,無,18000000,83659,,0.0,0,,RPSNMLRJJHPFFFE68CA
岡山區,土地,陽明段421~450地號,2.0,住,,,1080806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,60000,,0.0,0,畸零地或有合併使用之交易。;,RPXNMLMLJHPFFFE88CA
