鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,房地(土地+建物),臺北市文山區木柵路三段31~60號,15.3,商,,,1081123,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831111,133.17,2,2,2,有,有,19500000,146429,,0.0,0,含增建或未登記建物。;,RPWNMLSJJHPFFAA28CA
文山區,房地(土地+建物),臺北市文山區景華街147巷1~30號,28.7,住,,,1081218,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.37,3,1,1,有,無,9300000,114293,,0.0,0,,RPXNMLTJJHPFFAA48CA
文山區,房地(土地+建物),臺北市文山區溪口街1巷1~30號,33.39,住,,,1081115,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720817,108.64999999999999,3,2,2,有,無,14000000,128854,,0.0,0,含增建或未登記建物。;,RPPOMLTJJHPFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段129巷31~60號,153.35,住,,,1081113,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070302,232.45,4,2,2,有,有,35800000,168667,坡道平面,35.02,2500000,,RPQNMLNKJHPFFAA27CA
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段129巷61~90號,156.75,住,,,1081118,土地1建物1車位2,一層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070302,262.5,4,2,2,有,有,45400000,209914,坡道平面,70.04,5000000,,RPTNMLNKJHPFFAA57CA
中正區,房地(土地+建物)+車位,臺北市中正區和平西路一段1~30號,7.74,商,,,1081210,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080425,90.89,2,1,1,有,有,26550000,315099,坡道機械,13.93,2300000,,RPRNMLKMJHPFFAA27CA
中正區,房地(土地+建物)+車位,臺北市中正區和平西路一段1~30號,5.83,商,,,1081203,土地2建物1車位1,八層,十四層,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1080425,71.53999999999999,1,1,1,有,有,18130000,278250,坡道機械,13.93,2100000,,RPSNMLKMJHPFFAA37CA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段176巷31~60號,33.75,住,,,1081130,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.66,4,2,2,有,無,12500000,158912,,0.0,0,含增建或未登記建物。;,RPPNMLMJKHPFFAA07CA
文山區,房地(土地+建物),臺北市文山區景仁街24巷1~30號,35.5,住,,,1081124,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570610,95.8,3,2,2,有,無,13580000,141754,,0.0,0,,RPSNMLPJKHPFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段121~150號,18.02,其他,,,1081225,土地16建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,116.6,2,1,1,有,有,15218888,130522,坡道機械,28.9,0,向政府機關承購之案件。;捷運局標售案,RPXOMLPJKHPFFAA28CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段181~210號,36.7,住,,,1081204,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991105,190.09,3,2,2,有,無,26000000,136777,坡道平面,0.0,0,,RPSOMLQJKHPFFAA87CA
大同區,房地(土地+建物),臺北市大同區南京西路331~360號,5.83,其他,,,1081121,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671107,61.870000000000005,2,2,1,有,無,10000000,161629,,0.0,0,含增建或未登記建物。;,RPSOMLQJJHPFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區和平西路三段52巷1~30號,12.5,商,,,1081207,土地1建物1車位0,四層,四層,套房(1房1廳1衛),住家用,加強磚造,,32.19,1,1,1,有,無,3600000,111836,,0.0,0,含增建或未登記建物。;,RPOOMLSJJHPFFBA67CA
萬華區,房地(土地+建物),臺北市萬華區長沙街二段1~30號,3.34,商,,,1081220,土地11建物1車位0,五層,十一層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0691113,30.71,1,1,1,有,有,4700000,153045,,0.0,0,,RPQNMLSJJHPFFBA77CA
大同區,房地(土地+建物),臺北市大同區長安西路271~300號,3.85,商,,,1081208,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650903,24.85,0,0,0,無,有,3800000,152918,,0.0,0,,RPSNMLNKJHPFFBA57CA
中正區,房地(土地+建物),臺北市中正區忠孝東路二段91~120號,3.56,商,,,1081202,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0650730,43.21,0,0,0,無,有,10000000,231428,,0.0,0,,RPTNMLOKJHPFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段61~90號,1.25,商,,,1081216,土地1建物1車位0,四層,十一層,店面(店鋪),商業用,鋼筋混凝土造,0710908,11.58,0,0,0,無,有,1090000,94128,,0.0,0,,RPROMLOKJHPFFBA67CA
大同區,房地(土地+建物),臺北市大同區敦煌路24巷1~30號,7.55,住,,,1080926,土地1建物1車位0,五層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080516,36.57,1,1,1,有,有,8280000,226415,,0.0,0,,RPWNMLLLJHPFFBA87CA
大同區,房地(土地+建物),臺北市大同區南京西路301~330號,45.85,商,,,1081126,土地3建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0691028,560.34,10,0,2,有,有,76400000,136346,,0.0,0,,RPWNMLMLJHPFFBA97CA
大同區,房地(土地+建物)+車位,臺北市大同區敦煌路24巷1~30號,19.32,住,,,1080922,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080516,141.49,2,2,1,有,有,21700000,204169,升降平面,47.94,2600000,,RPOOMLMLJHPFFBA27CA
大同區,房地(土地+建物)+車位,臺北市大同區敦煌路24巷1~30號,19.32,住,,,1081031,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080516,141.49,2,2,1,有,有,19380000,183645,升降平面,47.94,2200000,,RPQOMLMLJHPFFBA47CA
中山區,車位,臺北市中山區中山北路二段59巷1~30號,0.16,商,,,1081212,土地0建物0車位1,,,其他,,,,30.56,0,0,0,有,有,1520000,,坡道機械,30.56,1520000,,RPXRMLRJJHPFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段421~450號,9.48,商,,,1081212,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070327,105.05,2,1,1,有,有,21300000,224485,升降機械,13.73,800000,,RPOSMLSJJHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷211~240號,31.37,住,,,1081203,土地1建物1車位1,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840923,84.55,1,2,1,有,有,10100000,119456,坡道機械,0.0,0,含增建或未登記建物。;,RPPPMLRJJHPFFCA87CA
中山區,房地(土地+建物),臺北市中山區雙城街49巷1~30號,14.98,商,,,1081019,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031113,95.44,2,1,1,有,有,18200000,190696,,0.0,0,,RPXPMLRJJHPFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,21.63,商,,,1081223,土地4建物1車位2,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,290.48,3,2,2,有,有,76500000,263357,坡道平面,64.08,0,,RPPQMLRJJHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區新生北路二段61~90號,4.37,商,,,1081203,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0610402,33.76,2,1,1,有,有,6300000,186611,,0.0,0,,RPQSMLRJJHPFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷39弄1~30號,35.86,住,,,1081127,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760623,118.67999999999999,4,2,3,有,無,13650000,115015,,0.0,0,,RPVSMLRJJHPFFCA78CA
萬華區,房地(土地+建物)+車位,臺北市萬華區東園街66巷24弄1~30號,21.88,住,,,1081220,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060515,171.73000000000002,3,2,2,有,有,23357000,136010,坡道平面,0.0,0,向政府機關承購之案件。;,RPVNMLQKJHPFFBA18CA
內湖區,房地(土地+建物),臺北市內湖區環山路一段136巷2弄1~30號,31.73,住,,,1081207,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660628,92.52,3,2,1,有,有,12280000,132728,,0.0,0,,RPTNMLRJJHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段323巷4弄1~30號,21.68,住,,,1080924,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690612,75.53,3,2,1,有,無,11800000,156229,,0.0,0,含增建或未登記建物。;,RPPRMLQJJHPFFCA97CA
中山區,車位,臺北市中山區復興南路一段31~60號,0.43,商,,,1081218,土地0建物0車位1,,,其他,,,,40.94,0,0,0,有,有,3000000,,坡道平面,40.94,3000000,,RPOPMLQJJHPFFCA67CA
中山區,車位,臺北市中山區農安街1~30號,0.25,商,,,1081223,土地0建物0車位1,二層,十三層,其他,商業用,鋼筋混凝土造,0961212,6.65,0,0,0,有,有,680000,,升降機械,6.65,680000,單獨車位交易。;,RPSPMLTJJHPFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路25巷1~30號,48.27,住,,,1081125,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,127.78999999999999,3,2,2,有,有,10500000,82166,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;停車位定期抽籤不固定位置,RPOOMLOKJHPFFCA47CA
內湖區,房地(土地+建物)+車位,臺北市內湖區堤頂大道二段407巷20弄31~60號,108.52,其他,,,1081206,土地1建物1車位8,七層,八層,辦公商業大樓,工業用,鋼筋混凝土造,0901030,770.81,0,0,0,無,有,95500000,123896,坡道平面,188.68,0,,RPPQMLPKJHPFFCA87CA
內湖區,房地(土地+建物),臺北市內湖區康樂街61巷81弄1~30號,22.92,住,,,1081213,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731019,73.0,3,1,1,有,無,8480000,116164,,0.0,0,,RPPRMLPKJHPFFCA97CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段301巷5弄1~30號,23.63,住,,,1081014,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0720315,87.74,3,2,1,有,無,16800000,191475,,0.0,0,,RPRPMLQKJHPFFCA08CA
中山區,房地(土地+建物),臺北市中山區林森北路399巷1~30號,2.56,商,,,1081212,土地3建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,27.220000000000002,3,2,2,有,有,3000000,110213,,0.0,0,持分買賣,RPTPMLQKJHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區樂群二路151~180號,43.31,住,,,1081210,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,142.84,3,2,2,有,有,9500000,66508,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVRMLQKJHPFFCA68CA
中山區,房地(土地+建物),臺北市中山區遼寧街76巷1~30號,8.58,住,,,1081218,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920813,28.54,1,1,1,有,無,6700000,234758,,0.0,0,,RPWQMLMLJHPFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段151~180號,20.61,其他,,,1081122,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,308.88,0,0,0,無,有,67750000,252513,坡道平面,58.2,4450000,1.毛胚屋。,RPPNMLKMJHPFFCA27CA
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街72巷1~30號,12.65,住,,,1081208,土地1建物1車位1,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961025,89.5,1,1,1,有,有,11500000,128492,坡道平面,0.0,0,,RPUNMLLJKHPFFCA67CA
信義區,車位,臺北市信義區忠孝東路五段481~510號,1.8,住,,,1081201,土地0建物0車位1,地下二層，地下三層，地下四層，地下五層,十七層,其他,見使用執照,鋼骨鋼筋混凝土造,0820514,34.04,0,0,0,有,有,2800000,,坡道平面,0.0,2800000,,RPVOMLQJJHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區虎林街120巷1~30號,2.81,住,,,1081216,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0561120,4.42,2,1,1,有,無,800000,180995,,0.0,0,,RPSOMLQJJHPFFDA08CA
中山區,房地(土地+建物),臺北市中山區民族東路451~480號,25.25,住,,,1081118,土地1建物3車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0650422,53.59,6,3,3,有,無,8700000,162344,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXPMLRKJHPFFCA78CA
信義區,房地(土地+建物),臺北市信義區忠孝東路四段559巷31~60號,35.82,住,,,1081024,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781023,149.13,2,2,1,有,有,42000000,281633,,0.0,0,,RPTOMLTJJHPFFDA48CA
松山區,房地(土地+建物),臺北市松山區健康路58巷1~30號,23.69,住,,,1081123,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700115,91.64,2,2,1,有,無,17250000,188237,,0.0,0,,RPWOMLTJJHPFFDA78CA
松山區,房地(土地+建物),臺北市松山區八德路四段121~150號,18.42,住,,,1081217,土地1建物1車位0,四層,七層,辦公商業大樓,商業用,鋼筋混凝土造,0810131,134.55,0,0,0,無,有,24520000,182237,,0.0,0,,RPWOMLSJJHPFFDA68CA
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,4.49,商,,,1081205,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0720129,52.44,1,1,1,有,有,9800000,186880,,0.0,0,含增建或未登記建物。;,RPRPMLRJJHPFFDA18CA
信義區,車位,臺北市信義區中坡南路201巷1~30號,4.15,住,,,1081219,土地0建物0車位1,地下層,七層,其他,見使用執照,鋼筋混凝土造,0790315,18.49,0,0,0,有,有,1500000,,升降平面,18.49,1500000,,RPQOMLRJJHPFFDA97CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段743巷31弄1~30號,11.82,住,,,1081205,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070824,110.61,2,1,1,有,有,24750000,223759,坡道平面,33.86,0,,RPROMLRJJHPFFDA08CA
信義區,房地(土地+建物),臺北市信義區松信路61~90號,39.8,其他,,,1081212,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751212,132.52,1,2,1,有,無,23880000,180199,,0.0,0,含增建或未登記建物。;,RPTOMLRJJHPFFDA28CA
信義區,土地,和段二小段241~270地號,137.0,住,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74592000,544467,,0.0,0,本案為信託案移轉買賣，由受託人名義出售。內含建物一筆係屬未辦保存登記房屋。,RPTNMLRKJHPFFDA28CA
信義區,房地(土地+建物),臺北市信義區吳興街600巷51弄1~30號,24.75,住,,,1081201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670328,69.28,2,2,1,有,無,8600000,124134,,0.0,0,陽台外推,RPROMLKLJHPFFDA57CA
松山區,房地(土地+建物),臺北市松山區南京東路四段91~120號,5.44,商,,,1081216,土地1建物1車位0,八層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0710426,51.62,0,0,0,無,有,10500000,203410,,0.0,0,,RPXNMLMKJHPFFDA18CA
南港區,房地(土地+建物),臺北市南港區南港路三段301~330號,10.84,商,,,1081013,土地1建物1車位0,九層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070822,75.53,1,1,1,有,有,18100000,239640,,0.0,0,,RPTOMLNKJHPFFDA97CA
松山區,房地(土地+建物),臺北市松山區八德路二段366巷55弄1~30號,33.5,住,,,1081107,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,83.65,3,2,1,有,無,10450000,124925,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOJKHPFFDA87CA
北投區,房地(土地+建物),臺北市北投區懷德街11巷1弄1~30號,42.0,住,,,1081201,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610427,100.78,3,2,2,有,無,13800000,136932,,0.0,0,陽台增建本成交資訊係由不動產經紀業提供屬實,RPTOMLQJJHPFFEA28CA
士林區,房地(土地+建物),臺北市士林區德行東路109巷91~120號,25.2,住,,,1081103,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740629,126.08,3,2,2,有,有,23680000,187817,,0.0,0,陽台外推本成交資訊係由不動產經紀業提供屬實,RPWOMLQJJHPFFEA58CA
士林區,房地(土地+建物),臺北市士林區天玉街27巷31~60號,29.3,住,,,1081201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710715,134.94,3,2,2,有,有,22880000,169557,,0.0,0,含增建或未登記建物。;,RPUPMLQJJHPFFEA48CA
北投區,車位,臺北市北投區中央北路三段40巷34弄1~30號,0.43,住,,,1081120,土地0建物0車位1,一層,二十一層,其他,見其他登記事項,鋼筋混凝土造,1010731,32.96,0,0,0,有,有,2000000,,坡道平面,32.96,2000000,,RPTOMLTJJHPFFEA58CA
士林區,房地(土地+建物)+車位,臺北市士林區福華路174巷1~30號,30.1,其他,,,1081109,土地3建物1車位1,九層，十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790829,240.14,4,3,2,有,有,43880000,182734,坡道平面,0.0,0,含增建或未登記建物。;,RPOPMLTJJHPFFEA18CA
士林區,房地(土地+建物),臺北市士林區福德路31巷1~30號,7.21,住,,,1081118,土地1建物1車位0,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010112,34.86,1,1,1,有,有,9950000,285427,,0.0,0,,RPUNMLSJJHPFFEA48CA
士林區,房地(土地+建物),臺北市士林區通河東街一段130巷1~30號,45.75,住,,,1081115,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660810,103.89,3,2,1,有,無,13000000,125132,,0.0,0,,RPQNMLSJJHPFFEA08CA
北投區,土地,開明段三小段541~570地號,31.0,住,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,有,7986704,257636,,0.0,0,,RPSOMLKKJHPFFEA67CA
北投區,房地(土地+建物),臺北市北投區立農街二段271~300號,19.25,商,,,1081210,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土造,0631129,70.8,0,0,0,無,無,30000000,423729,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLKKJHPFFEA47CA
士林區,房地(土地+建物),臺北市士林區中山北路七段211~240號,25.35,住,,,1081122,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740320,128.07,3,2,2,有,有,21100000,164754,,0.0,0,,RPSPMLKKJHPFFEA77CA
北投區,房地(土地+建物),臺北市北投區實踐街61~90號,31.0,住,,,1081205,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0591204,106.02,3,2,2,有,無,14850000,140068,,0.0,0,含增建或未登記建物。;陽台外推,RPQSMLOKJHPFFEA28CA
士林區,房地(土地+建物),臺北市士林區通河街323巷1~30號,11.71,住,,,1081025,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,29.48,2,1,1,有,無,2600000,88195,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLMLJHPFFEA97CA
士林區,房地(土地+建物),臺北市士林區中山北路六段419巷1~30號,49.84,住,,,1081213,土地1建物3車位0,地下層,七層,店面(店鋪),見使用執照,鋼筋混凝土造,0750621,410.76,0,0,0,無,無,69000000,167981,,0.0,0,,RPTOMLPKJHPFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區翠嶺路1~30號,159.76,住,,,1081118,土地1建物1車位2,一層，夾層，地下一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001212,496.7,4,2,2,有,有,62000000,124824,坡道平面,65.92,0,,RPWNMLOJKHPFFEA38CA
中正區,房地(土地+建物)+車位,臺北市中正區水源路31~60號,21.24,住,,,1081124,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070223,206.34,4,2,2,有,有,37000000,197957,坡道平面,32.06,2500000,,RPXNMLQJJHPFFAA28DA
大安區,土地,金華段四小段511~540地號,26.0,其他,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,78846,,0.0,0,包含公共設施保留地之交易。;,RPPNMLTKJHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區基隆路三段1~30號,22.66,住,,,1081117,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750616,103.71,3,2,2,有,無,21980000,211937,,0.0,0,含增建或未登記建物。;,RPTOMLRJJHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區安居街31~60號,27.14,住,,,1081201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.24,3,2,2,有,無,14750000,159909,,0.0,0,含增建或未登記建物。;,RPXOMLRJJHPFFFA88CA
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段61~90號,41.54,其他,,,1081125,土地1建物1車位2,十六層,二十一層,辦公商業大樓,商業用,鋼筋混凝土造,0780412,546.79,0,0,0,無,有,137080000,250700,坡道平面,0.0,0,建物交易總價內含建物加值型營業稅,RPUNMLTJJHPFFFA68CA
大安區,房地(土地+建物),臺北市大安區光復南路181~210號,8.75,商,,,1080802,土地7建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.63,2,2,1,有,有,17200000,247020,,0.0,0,,RPXOMLTJJHPFFFA09CA
大安區,房地(土地+建物),臺北市大安區基隆路二段151~180號,6.13,商,,,1081012,土地3建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780524,118.6,2,2,2,有,有,25180000,212310,,0.0,0,含增建或未登記建物。;,RPROMLKKJHPFFFA67CA
大安區,房地(土地+建物),臺北市大安區復興南路一段79巷1~30號,5.33,住,,,1081217,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690904,27.279999999999998,1,1,1,有,有,7600000,278695,,0.0,0,,RPTOMLKKJHPFFFA87CA
大同區,房地(土地+建物),臺北市大同區雙連街53巷1~30號,18.75,住,,,1081129,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,47.03,4,1,1,有,無,5500000,116947,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQQMLLLJHPFFBA67DA
大同區,車位,臺北市大同區保安街72巷1~30號,0.11,商,,,1081222,土地0建物0車位1,一層,七層,其他,見其他登記事項,鋼筋混凝土造,0970612,7.12,0,0,0,有,有,1500000,,塔式車位,7.12,1500000,單獨車位交易。;,RPPQMLOKJHPFFBA77DA
大同區,房地(土地+建物)+車位,臺北市大同區萬全街1~30號,14.71,商,,,1081119,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,195.36,3,2,2,有,有,42000000,269095,坡道平面,50.43,3000000,含增建或未登記建物。本物件總價4200萬元含停車位，分拆土地價格3150萬元，建物價格1050萬元。,RPPNMLMKJHPFFBA27DA
中山區,房地(土地+建物)+車位,臺北市中山區天祥路61巷1~30號,13.55,商,,,1081109,土地1建物1車位2,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900719,129.78,3,2,2,有,有,25200000,226115,升降機械,31.6,3000000,含增建或未登記建物。,RPWPMLTJJHPFFCA88DA
中山區,房地(土地+建物),臺北市中山區新生北路三段84巷31~60號,18.2,商,,,1081128,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731222,68.54,2,2,1,有,無,11650000,169974,,0.0,0,含增建或未登記建物。,RPSVMLTJJHPFFCA09DA
中山區,土地,榮星段五小段421~450地號,1.05,住,,,1081125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,267960,255200,,0.0,0,向政府機關承購之案件。;,RPWNMLQJJHPFFCA38DA
南港區,房地(土地+建物),臺北市南港區合順街8巷3弄1~30號,21.25,住,,,1081014,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,77.0,5,3,2,有,無,8880000,115325,,0.0,0,含增建或未登記建物。權利人等二人。,RPPNMLLLJHPFFDA47DA
南港區,房地(土地+建物)+車位,臺北市南港區園區街1~30號,33.75,住,,,1081105,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,240.49,4,2,2,有,有,38500000,187633,坡道平面,56.61,4000000,,RPSNMLMKJHPFFDA77DA
信義區,房地(土地+建物),臺北市信義區福德街268巷26弄1~30號,26.31,住,,,1081125,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,61.91,3,2,1,有,無,11000000,177677,,0.0,0,含增建或未登記建物。,RPUQMLOKJHPFFDA48DA
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段172巷1~30號,48.81,住,,,1081126,土地1建物1車位1,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781024,287.56,7,4,3,有,有,68880000,239533,坡道平面,0.0,3000000,含增建或未登記建物。,RPTNMLRJJHPFFDA28DA
信義區,房地(土地+建物),臺北市信義區基隆路二段121~150號,4.36,商,,,1081215,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0790119,45.31,1,1,1,有,有,8220000,181417,,0.0,0,,RPUNMLRJJHPFFDA38DA
