鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段361~390號,11.99,住,,,1081117,土地1建物1車位1,四十三層,四十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,256.64,4,2,3,有,有,49000000,209025,坡道平面,33.7,2400000,含增建或未登記建物。;,RPXNMLTJJHPFFAF98CA
板橋區,房地(土地+建物)+車位,新北市板橋區莊崑路61~90號,26.25,住,,,1081115,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070817,142.12,3,2,2,有,有,14700000,104872,坡道平面,21.02,2000000,,RPSOMLTJJHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區四維路259巷91~120號,45.85,住,,,1081107,土地3建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.46,3,2,1,有,無,15300000,202756,,0.0,0,含增建或未登記建物。;,RPORMLKKJHPFFAF67CA
板橋區,車位,新北市板橋區合宜路1~30號,0.66,住,,,1081119,土地0建物0車位1,,,其他,,,,31.65,0,0,0,有,有,1460000,,坡道平面,31.65,1460000,向政府機關承購之案件。;單獨車位交易。;,RPQOMLKKJHPFFAF57CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,3.25,住,,,1081221,土地1建物1車位0,二十七層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,97.02,2,2,2,有,有,13200000,136054,,0.0,0,,RPROMLKKJHPFFAF67CA
土城區,房地(土地+建物),新北市土城區中央路二段211~240號,4.18,商,,,1081124,土地2建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,40.46,1,1,1,有,無,4500000,111221,,0.0,0,,RPSOMLKKJHPFFAF77CA
板橋區,房地(土地+建物),新北市板橋區僑中二街104巷1~30號,23.42,住,,,1081209,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,85.4,2,2,1,有,無,6000000,70258,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXRMLSJJHPFFAF66CA
土城區,房地(土地+建物)+車位,新北市土城區學士路391~420號,32.58,住,,,1081210,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,228.82999999999998,4,2,2,有,有,24200000,105755,坡道平面,67.38,0,,RPOSMLSJJHPFFAF48CA
土城區,房地(土地+建物)+車位,新北市土城區永豐路13巷1~30號,28.5,住,,,1081221,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,190.03,3,2,2,有,有,21000000,125923,坡道平面,38.35,1900000,,RPPSMLSJJHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區光華街19巷31~60號,40.68,住,,,1081120,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760921,132.75,4,2,2,有,無,12000000,90395,,0.0,0,含增建或未登記建物。;,RPXOMLTJJHPFFAF09CA
板橋區,房地(土地+建物),新北市板橋區中正路391~420號,30.19,住,,,1081214,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730607,104.34,3,2,1,有,無,9000000,86256,,0.0,0,含增建或未登記建物。;,RPOPMLTJJHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區僑中二街104巷1~30號,23.42,住,,,1081206,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,85.4,4,4,2,有,無,7000000,81967,,0.0,0,親友、員工或其他特殊關係間之交易。;含未辦保存登記,RPVRMLSJJHPFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段216巷1~30號,22.91,住,,,1081124,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020220,252.44,4,2,2,有,有,41800000,165584,坡道平面,25.45,0,,RPWPMLTJJHPFFAF09CA
板橋區,房地(土地+建物),新北市板橋區四川路一段87巷61~90號,23.75,商,,,1081118,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660628,85.42,3,2,1,有,無,9000000,105362,,0.0,0,含增建或未登記建物。;,RPTQMLTJJHPFFAF88CA
板橋區,房地(土地+建物),新北市板橋區永豐街75巷1~30號,29.75,住,,,1081208,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730117,98.54,3,2,1,有,無,9500000,96408,,0.0,0,,RPUSMLPKJHPFFAF88CA
板橋區,房地(土地+建物),新北市板橋區重慶路211~240號,26.4,住,,,1081122,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,87.1,3,2,1,有,無,8500000,97589,,0.0,0,含增建或未登記建物。;,RPQTMLPKJHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區民權路202巷11弄1~30號,28.0,住,,,1081119,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0611122,70.0,2,2,1,有,無,9800000,140000,,0.0,0,,RPSPMLRKJHPFFAF58CA
土城區,車位,新北市土城區立雲街5巷1~30號,4.57,商,,,1081219,土地0建物0車位1,,,其他,,,,32.82,0,0,0,有,有,1600000,,坡道平面,32.82,1600000,,RPROMLQKJHPFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路一段1~30號,18.89,住,,,1081218,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980827,170.14,3,2,2,有,有,21000000,123428,坡道平面,38.76,0,陽台外推,RPSQMLKKJHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區信義路110巷1~30號,24.75,住,,,1081128,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670317,84.34,3,2,2,有,有,8500000,100783,,0.0,0,含增建或未登記建物。;,RPQQMLNKJHPFFAF08CA
板橋區,土地,江子翠段第二崁小段151~180地號,1.13,其他,,,1081226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320700,283805,,0.0,0,包含公共設施保留地之交易。;,RPXOMLNKJHPFFAF58CA
板橋區,土地,江子翠段第一崁小段31~60地號,199.58,其他,,,1081230,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49046275,245747,,0.0,0,包含公共設施保留地之交易。;,RPOPMLNKJHPFFAF77CA
板橋區,房地(土地+建物),新北市板橋區三民路二段81巷31~60號,43.28,住,,,1081203,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680722,96.2,3,2,1,有,無,11000000,114345,,0.0,0,,RPUNMLNJKHPFFAF18CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,15.85,商,,,1081210,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,118.93,3,2,2,有,無,15580000,131001,,0.0,0,,RPRPMLNJKHPFFAF08CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,12.1,商,,,1081215,土地1建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,90.35,2,2,1,有,無,12700000,140564,,0.0,0,,RPTPMLNJKHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區光華街13巷1~30號,33.0,住,,,1081128,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651009,93.03,3,1,1,有,無,8500000,91368,,0.0,0,,RPSOMLLLJHPFFAF97CA
土城區,房地(土地+建物),新北市土城區金城路三段139巷1~30號,23.01,住,,,1081124,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731205,90.75,3,2,2,有,無,8400000,92562,,0.0,0,,RPWNMLLLJHPFFAF28CA
板橋區,土地,永翠段31~60地號,1902.22,住,,,1081025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,459321708,241466,,0.0,0,,RPUTMLKLJHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區北門街1~30號,14.8,商,,,1081217,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071015,207.21,3,2,2,有,有,31000000,183233,坡道平面,51.67,2500000,,RPRSPLLLJHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區北門街1~30號,14.8,商,,,1081210,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071015,207.21,3,2,2,有,有,30000000,180018,坡道平面,51.67,2000000,,RPQRMLNJKHPFFAF18CA
林口區,土地,小南灣段下福小段31~60地號,5951.0,其他,,,1081123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18001775,3025,,0.0,0,,RPRQMLSJJHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區三民路151~180號,20.87,住,,,1081118,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060323,172.07,3,2,2,有,有,18300000,106352,坡道平面,30.72,0,含增建或未登記建物。;,RPPPMLTJJHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路699巷31~60號,21.28,住,,,1081130,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080627,138.69,2,2,1,有,有,10300000,89449,坡道平面,40.31,1500000,,RPQPMLTJJHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,8.69,商,,,1081130,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960927,101.6,2,2,1,有,有,6000000,59055,坡道平面,32.43,0,含增建或未登記建物。;,RPTPMLTJJHPFFBF88CA
新莊區,房地(土地+建物),新北市新莊區新北大道三段61~90號,7.62,商,,,1081007,土地1建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951005,89.78,0,0,2,有,有,10300000,114725,,0.0,0,含增建或未登記建物。;,RPRNMLTJJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段394巷31~60號,25.95,住,,,1081212,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981225,303.49,3,2,2,有,有,23500000,77433,坡道平面,57.8,0,,RPUNMLTJJHPFFBF78CA
五股區,土地,中興段481~510地號,80.57,工,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5361400,66543,,0.0,0,,RPSRMLTJJHPFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區南勢二街1~30號,127.3,住,,,1081111,土地1建物1車位4,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0990206,413.76,4,2,4,有,無,27000000,65255,坡道平面,108.54,0,含增建或未登記建物。;,RPPNMLKKJHPFFBF47CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段181~210號,33.86,商,,,1081112,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020924,292.65,0,0,0,無,有,31500000,107637,坡道平面,0.0,0,,RPPSMLNKJHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區新泰路490巷1~30號,16.96,住,,,1081112,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850529,117.28,4,2,2,有,有,12300000,104877,坡道平面,0.0,0,,RPUNMLMKJHPFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路601~630號,14.87,商,,,1081212,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,127.21000000000001,2,2,1,有,無,9200000,72321,坡道平面,42.83,0,,RPOPMLNKJHPFFBF87CA
新莊區,房地(土地+建物),新北市新莊區新樹路657巷1~30號,67.74,住,,,1081125,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620410,129.0,3,2,3,有,無,11600000,89922,,0.0,0,含增建或未登記建物。;壹樓空地、頂樓增建,RPROMLNKJHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區昌隆街61~90號,6.43,其他,,,1081207,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910819,59.7,1,1,1,有,有,7300000,122278,,0.0,0,含增建或未登記建物。;,RPOOMLKKJHPFFBF47CA
新莊區,房地(土地+建物),新北市新莊區五工路68巷1~30號,41.0,,工業區,丁種建築用地,1081124,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830524,127.31,3,2,2,有,無,11850000,93080,,0.0,0,,RPWQMLKKJHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區後港一路28巷3弄1~30號,30.8,住,,,1081204,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790525,112.9,3,2,2,有,無,9500000,84145,,0.0,0,,RPVTMLKKJHPFFBF68CA
新莊區,房地(土地+建物),新北市新莊區福樂街31~60號,31.03,住,,,1081218,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680908,95.87,0,0,0,無,無,9500000,99093,,0.0,0,,RPOUMLKKJHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區裕民街124巷1~30號,13.05,住,,,1081125,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850619,81.96,2,2,1,有,有,8250000,100659,,0.0,0,,RPPPMLOKJHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區頭興街121~150號,7.63,商,,,1081204,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010515,62.97,1,1,1,有,有,8600000,136573,,0.0,0,,RPUTMLOKJHPFFBF98CA
新莊區,房地(土地+建物),新北市新莊區新莊路543巷4弄1~30號,25.05,住,,,1081119,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610924,79.33,4,1,2,有,無,5700000,71852,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRWMLRKJHPFFBF66CA
林口區,房地(土地+建物),新北市林口區文化二路二段88巷1~30號,8.09,住,,,1081127,土地1建物1車位0,十一層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050408,52.0,1,1,1,有,有,4800000,92308,,0.0,0,,RPXWMLRKJHPFFBF27CA
新莊區,房地(土地+建物),新北市新莊區幸福路801巷1~30號,21.16,住,,,1081201,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840708,130.11,4,2,2,有,有,13100000,100684,,0.0,0,,RPXPMLQKJHPFFBF09CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路376巷1~30號,38.67,住,,,1081203,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021210,247.29,4,2,3,有,有,18800000,76024,坡道平面,26.64,0,含增建或未登記建物。;陽台外推，所有權人有兩位,RPSVMLKLJHPFFBF68CA
新莊區,房地(土地+建物),新北市新莊區中正路929巷31~60號,18.32,住,,,1081115,土地1建物1車位0,一層，騎樓，停車場,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770519,64.66,2,1,2,有,無,4500000,69595,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLLLJHPFFBF18CA
新莊區,房地(土地+建物),新北市新莊區中正路929巷31~60號,18.23,住,,,1081115,土地1建物1車位0,一層，騎樓，停車場,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770519,64.66,2,1,2,有,無,5000000,77328,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLLJHPFFBF28CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段541~570號,20.56,住,,,1081214,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,132.67,2,1,1,有,有,10630000,84708,坡道平面,29.61,1900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSQMLKLJHPFFBF18CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,26.66,住,,,1081203,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,162.08999999999997,3,2,2,有,有,13350000,86428,坡道平面,29.61,1900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUQMLKLJHPFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,17.43,住,,,1081123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,128.94,2,2,1,有,有,14900000,136853,坡道平面,36.14,2200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXQMLKLJHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,24.31,住,,,1081130,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,172.88,3,2,2,有,有,19520000,136051,坡道平面,44.84,2100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRRMLKLJHPFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,17.43,住,,,1081121,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,128.94,2,2,1,有,有,14780000,136638,坡道平面,36.14,2100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPURMLKLJHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區建安街9巷1~30號,12.13,住,,,1081130,土地2建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840102,85.25999999999999,2,2,2,有,有,7400000,86793,,0.0,0,,RPSUMLKLJHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中央路301~330號,28.81,商,,,1081024,土地1建物1車位2,二層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060511,273.64,0,0,0,無,有,33150000,149537,坡道平面,81.38,4400000,,RPPWMLLLJHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中央路271~300號,39.93,商,,,1081024,土地1建物1車位4,二層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060511,415.93,0,0,0,無,有,43200000,140617,坡道平面,162.76,7600000,,RPRWMLLLJHPFFBF78CA
新莊區,房地(土地+建物),新北市新莊區中港路541~570號,20.76,住,,,1081204,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850205,113.22,3,2,2,有,有,11700000,103339,,0.0,0,含增建或未登記建物。;,RPWTMLLLJHPFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路121~150號,16.55,住,,,1081214,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,159.39999999999998,3,2,2,有,有,16000000,103582,坡道平面,20.38,1600000,,RPUOMLLMJHPFFBF38CA
五股區,土地,觀音東段91~120地號,93.94,其他,,,1081122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,17032,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXQMLMLJHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路91~120號,10.16,住,,,1081210,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,104.14,2,1,1,有,有,12900000,136700,坡道平面,20.38,1450000,,RPURMLLMJHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路91~120號,18.76,住,,,1081130,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,178.79,3,2,2,有,有,19750000,114576,坡道平面,20.38,1600000,,RPPRMLLMJHPFFBF18CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路121~150號,16.55,住,,,1081126,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,157.81,3,2,2,有,有,17350000,111911,坡道平面,18.86,1800000,,RPUQMLLMJHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路121~150號,16.55,住,,,1081029,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080531,159.32999999999998,3,2,2,有,有,16480000,107089,坡道平面,20.38,1600000,,RPXQMLLMJHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區福德二街31~60號,22.11,住,,,1081205,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010809,133.47,2,1,1,有,有,12500000,93654,坡道機械,0.0,0,,RPOVMLLLJHPFFBF38CA
泰山區,土地,泰山段二小段661~690地號,2002.0,其他,,,1080830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,199848000,99824,,0.0,0,含未登記建物廠房7棟,RPPSMLMKKHPFFBF28CA
新莊區,房地(土地+建物),新北市新莊區新北大道七段451~480號,4.89,住,,,1081212,土地2建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880409,56.18,2,1,1,有,有,5200000,92543,,0.0,0,,RPUOMLNKKHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷61~90號,16.43,住,,,1070901,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080426,123.82,2,2,1,有,有,13800000,134142,坡道平面,38.09,2300000,,RPTRMLMKKHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區四維路1~30號,11.33,商,,,1081020,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,115.44,2,2,2,有,有,10800000,92128,坡道平面,17.75,1800000,,RPPNMLPJKHPFFBF97CA
林口區,房地(土地+建物),新北市林口區四維路1~30號,10.24,商,,,1081012,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,87.89,2,2,1,有,有,7700000,87610,,0.0,0,,RPQNMLPJKHPFFBF08CA
林口區,房地(土地+建物),新北市林口區四維路1~30號,10.24,商,,,1081116,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,87.89,2,2,1,有,有,8800000,100125,,0.0,0,,RPRNMLPJKHPFFBF18CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,15.03,住,,,1080608,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,157.69,3,2,2,有,有,14826170,102475,坡道平面,31.55,1900000,,RPQOMLQJKHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,15.03,住,,,1080515,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,157.69,3,2,2,有,有,15085000,105319,坡道平面,31.55,1800000,,RPSOMLQJKHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,15.03,住,,,1080503,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,155.16,3,2,2,有,有,14908655,104714,坡道平面,29.02,1700000,,RPTOMLQJKHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,16.78,住,,,1080908,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,172.48000000000002,3,2,2,有,有,17019860,107996,坡道平面,31.55,1800000,,RPUOMLQJKHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,16.78,住,,,1081013,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,172.48000000000002,3,2,2,有,有,17837820,113090,坡道平面,31.55,1900000,,RPWOMLQJKHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段211~240號,14.78,住,,,1031025,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071018,146.22,2,2,2,有,有,18200000,155329,坡道平面,39.35,1600000,,RPTSMLNJKHPFFBF68CA
五股區,房地(土地+建物)+車位,新北市五股區登林路91~120號,20.89,住,,,1081122,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080215,140.95,2,2,1,有,無,15240000,123111,坡道平面,31.78,1800000,,RPWQMLNJKHPFFBF78CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路109巷91~120號,425.88,,山坡地保育區,丙種建築用地,1080828,土地13建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0951109,575.3100000000001,5,5,6,有,有,44000000,76481,坡道平面,0.0,0,含增建或未登記建物。;內含獨立產權公設，未包含在棟數內。停車空間未規劃車位格，車位面積無法概算。,RPSOMLKKJHPFFCF97CA
新店區,土地,明德段721~750地號,21.53,住,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1953000,90711,,0.0,0,親友、員工或其他特殊關係間之交易。;本案土地係供公眾通行之道路,RPOOMLTJJHPFFCF38CA
新店區,房地(土地+建物)+車位,新北市新店區中央六街31~60號,37.72,住,,,1081125,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1071101,152.26999999999998,3,2,2,有,無,28000000,183896,一樓平面,0.0,0,含增建或未登記建物。;,RPROMLTJJHPFFCF68CA
新店區,房地(土地+建物),新北市新店區行政街31~60號,6.32,住,,,1081219,土地2建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880930,71.48,2,1,1,有,有,10200000,142697,,0.0,0,含增建或未登記建物。;,RPSOMLTJJHPFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段126巷1~30號,23.81,住,,,1081128,土地1建物1車位2,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,298.96000000000004,3,2,3,有,有,45300000,151525,坡道平面,64.26,0,,RPVOMLTJJHPFFCF09CA
