鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物)+車位,臺中市北區興進路241~270號,10.03,商,,,1081208,土地2建物1車位1,十六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050717,196.13,3,2,2,有,有,15230000,77653,坡道機械,10.26,0,,RPSUMLMLJHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段121~150號,13.19,住,,,1081120,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860628,138.59,3,2,2,有,有,7000000,50509,坡道平面,0.0,0,,RPXUMLKLJHPFFBB68CA
北區,房地(土地+建物),臺中市北區陝西東五街47巷1~30號,23.2,住,,,1081204,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681114,89.57,3,2,2,有,無,3800000,42425,,0.0,0,,RPTVMLKLJHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍榮一街1~30號,17.35,商,,,1081127,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041016,159.60000000000002,3,2,2,有,有,8350000,52318,坡道機械,28.88,0,,RPPWMLKLJHPFFBB08CA
北屯區,土地,碧柳段271~300地號,4000.0,商,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1031220000,257805,,0.0,0,,RPXPMLLLJHPFFBB28CA
北屯區,土地,碧柳段271~300地號,2836.93,商,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,731460000,257835,,0.0,0,,RPRQMLLLJHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區三光一街1~30號,9.85,住,,,1081125,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850610,96.0,2,2,2,有,有,4900000,51042,,0.0,0,,RPSRMLLLJHPFFBB97CA
北區,房地(土地+建物)+車位,臺中市北區進化北路301~330號,7.71,商,,,1081213,土地2建物1車位1,十八層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941208,99.97,1,1,1,有,有,6000000,60018,坡道機械,15.94,0,含增建或未登記建物。;,RPVSMLLLJHPFFBB38CA
北屯區,土地,大貴段1~30地號,2030.86,住,,,1081120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17480000,8607,,0.0,0,,RPVUMLLLJHPFFBB58CA
北屯區,土地,大貴段1~30地號,6964.18,住,,,1081120,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16040000,2303,,0.0,0,,RPRVMLLLJHPFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區德化街481~510號,51.3,住,,,1040427,土地2建物1車位3,二十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080321,324.91999999999996,4,3,2,有,有,26550000,96024,坡道平面,87.48,3750000,,RPUNMLMLJHPFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061011,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.92000000000002,3,2,2,有,有,9150000,65702,坡道平面,39.68,1250000,,RPPRMLKLJHPFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061011,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.92000000000002,3,2,2,有,有,9220000,66284,坡道平面,39.68,1250000,,SPPRMLKLJHPFFBB67CA
北區,房地(土地+建物)+車位,臺中市北區進化北路391~420號,1.24,住,,,1081211,土地1建物1車位2,一層，二層，騎樓，夾層,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840601,185.39,0,0,0,無,有,5270000,28425,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;部分持分買賣,RPRRMLQKJHPFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,13.08,商,,,1081123,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,134.85,2,1,1,有,有,10500000,89829,坡道平面,34.66,1500000,,RPWVMLQKJHPFFBB56CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,9.61,商,,,1081204,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,109.47999999999999,2,1,1,有,有,7590000,82732,坡道平面,34.66,1400000,,RPOWMLQKJHPFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,11.95,商,,,1081111,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,127.3,3,1,1,有,有,9370000,83873,坡道平面,34.66,1600000,,RPPWMLQKJHPFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,12.12,商,,,1080823,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,129.19,3,1,1,有,有,9190000,82408,坡道平面,34.66,1400000,,RPQWMLQKJHPFFBB68CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,9.44,商,,,1081018,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,107.72,2,1,1,有,有,7600000,83493,坡道平面,34.66,1500000,,RPSWMLQKJHPFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區熱河路三段181~210號,40.05,商,,,1081118,土地1建物1車位3,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,467.76,4,2,4,有,有,34300000,79278,坡道平面,84.3,3900000,,RPWWMLQKJHPFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,20.48,住,,,1061002,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,137.44,2,2,1,有,有,7690000,66899,坡道平面,39.68,1150000,,RPSTMLRKJHPFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061005,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,9370000,67543,坡道平面,39.68,1250000,,RPUTMLRKJHPFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,19.23,住,,,1061012,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,129.05,2,2,1,有,有,7090000,65163,坡道平面,36.36,1050000,,RPXTMLRKJHPFFBB56CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061005,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,9440000,68125,坡道平面,39.68,1250000,,RPQUMLRKJHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,20.48,住,,,1061005,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,137.44,2,2,1,有,有,7690000,66899,坡道平面,39.68,1150000,,RPRUMLRKJHPFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061022,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,9480000,68042,坡道平面,39.68,1300000,,RPUUMLRKJHPFFBB98CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061029,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,10280000,74280,坡道平面,39.68,1350000,,RPVUMLRKJHPFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,19.98,住,,,1061214,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,134.12,2,2,1,有,有,8250000,73650,坡道平面,36.36,1050000,,RPPVMLRKJHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1061118,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,10320000,74613,坡道平面,39.68,1350000,,RPQVMLRKJHPFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.78,住,,,1060930,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,159.9,3,2,2,有,有,9680000,69290,坡道平面,39.68,1350000,,RPSVMLRKJHPFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,20.48,住,,,1061103,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,137.44,2,2,1,有,有,7900000,68024,坡道平面,39.68,1250000,,RPUVMLRKJHPFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,19.55,住,,,1061003,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,131.18,2,2,1,有,有,7110000,65137,坡道平面,39.68,1150000,,RPWVMLRKJHPFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,23.28,住,,,1061007,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,156.57999999999998,3,2,2,有,有,9940000,72284,坡道平面,36.36,1250000,,RPXVMLRKJHPFFBB76CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,20.48,住,,,1061031,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,137.44,2,2,1,有,有,8310000,72218,坡道平面,39.68,1250000,,RPPWMLRKJHPFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富東街571~600號,19.73,住,,,1070504,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081106,132.37,2,2,1,有,有,8200000,73902,坡道平面,39.68,1350000,,RPQWMLRKJHPFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區旅順路一段1~30號,9.65,住,,,1081202,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820310,90.89,2,2,2,有,有,4700000,51711,,0.0,0,,RPOQMLQKJHPFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,12.12,商,,,1081117,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,127.91999999999999,3,1,1,有,有,9850000,89535,坡道平面,34.66,1500000,,RPUSMLPKJHPFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,9.52,商,,,1081111,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,108.84,2,1,1,有,有,8100000,88973,坡道平面,34.66,1500000,,RPWSMLPKJHPFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,15.76,商,,,1081126,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,154.41,3,2,2,有,有,12980000,95031,坡道平面,34.66,1600000,,RPXSMLPKJHPFFBB88CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段181~210號,13.1,住,,,1081126,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711211,53.41,2,1,1,有,無,2080000,38944,,0.0,0,,RPQPMLSJJHPFFBB08CA
北區,土地,文正段1~30地號,56.0,住,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,46429,,0.0,0,含增建或未登記建物。;,RPWRMLTJJHPFFBB98CA
北屯區,土地,和平段511~540地號,269.96,住,,,1081130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28581000,105871,,0.0,0,,RPTNMLKKJHPFFBB47CA
北區,房地(土地+建物),臺中市北區德化街91~120號,9.89,住,,,1081126,土地2建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711230,19.75,1,0,1,有,無,280000,14177,,0.0,0,房屋老舊不堪使用，須重新翻修。,RPWNMLKKJHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段421~450號,17.6,住,,,1081206,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030923,122.16,2,2,1,有,有,7000000,57302,坡道機械,14.73,0,,RPPTMLTJJHPFFBB48CA
北屯區,房地(土地+建物),臺中市北屯區大連路一段115巷1~30號,48.0,住,,,1081111,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0591030,74.4,2,2,2,有,無,5800000,77957,,0.0,0,,RPQNMLKKJHPFFBB17CA
北區,房地(土地+建物)+車位,臺中市北區大仁街61~90號,16.47,商,,,1081210,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960409,111.03,2,2,1,有,有,7850000,74603,坡道機械,16.53,800000,含增建或未登記建物。,RPOONLKKJHPFFBB17CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段871~900號,7.11,商,,,1081129,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850705,127.86,2,2,1,有,有,7180000,56155,坡道平面,0.0,0,,RPWOMLKKJHPFFBB87CA
北區,房地(土地+建物),臺中市北區綏遠路一段1~30號,12.57,住,,,1081121,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880713,93.7,4,2,3,有,有,7280000,77695,,0.0,0,,RPPPMLKKJHPFFBB27CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段451~480號,20.27,住,,,1081208,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811020,235.18,3,2,3,有,有,9400000,39969,坡道平面,0.0,0,含增建或未登記建物。;,RPROMLNKJHPFFBB67CA
北區,房地(土地+建物),臺中市北區美德街151~180號,27.82,住,,,1081212,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690424,113.32,3,2,2,有,無,4000000,35298,,0.0,0,,RPTNMLNKJHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段191巷31~60號,75.6,住,,,1081130,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0871210,197.7,6,2,4,有,無,14220000,71927,,0.0,0,含增建或未登記建物。,RPVQMLMKJHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十八路301~330號,16.38,住,,,1081217,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970721,152.74,3,2,2,有,有,8700000,60976,坡道平面,28.1,1100000,含增建或未登記建物。;,RPQRMLOKJHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福九路601~630號,18.76,住,,,1081130,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020625,172.85,3,2,2,有,有,10200000,59011,坡道平面,23.5,0,含增建或未登記建物。;,RPPVMLNKJHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區長生一街61~90號,16.74,住,,,1081121,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,137.86,3,2,2,有,有,6000000,43522,坡道平面,25.92,0,親友、員工或其他特殊關係間之交易。;建物現況格局實際資訊，由出賣人提供地政士申報登錄。,RPPPMLNKJHPFFBB57CA
北區,房地(土地+建物),臺中市北區梅豐街91~120號,23.88,住,,,1080925,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670802,84.08,3,3,3,有,有,5800000,68982,,0.0,0,含增建或未登記建物。;,RPRPMLRJJHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段271~300號,18.43,住,,,1081119,土地1建物1車位1,二十一層，二十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870417,233.68,3,2,2,有,有,11000000,47073,坡道平面,0.0,0,,RPOOMLSJJHPFFBB77CA
北區,房地(土地+建物),臺中市北區三民路三段134巷5弄1~30號,18.25,住,,,1081202,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680126,69.4,3,1,1,有,無,3500000,50432,,0.0,0,有電梯,RPQOMLSJJHPFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區天津路四段301~330號,1.57,商,,,1081220,土地1建物1車位0,二十一層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840626,24.3,1,0,1,有,有,1500000,61728,,0.0,0,,RPROMLSJJHPFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區太原路三段871~900號,127.41,住,,,1081014,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0910424,204.95,4,3,5,有,無,16300000,79532,,0.0,0,,RPUPMLSJJHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十三路181~210號,18.14,商,,,1081212,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050822,172.5,3,2,2,有,有,10450000,60580,坡道平面,24.81,0,,RPTQMLRJJHPFFBB38CA
北區,房地(土地+建物),臺中市北區忠明七街15巷1~30號,30.53,住,,,1081127,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760905,118.88,3,2,2,有,有,4500000,37853,,0.0,0,,RPOPMLRJJHPFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段811~840號,2.65,商,,,1081222,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,30.2,1,0,1,有,有,1050000,34768,,0.0,0,,RPRNMLSJJHPFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區松義街181~210號,16.42,住,,,1081202,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820212,90.71,2,2,2,有,有,3650000,40238,,0.0,0,,RPWNMLSJJHPFFBB48CA
西區,房地(土地+建物),臺中市西區五權路1~30號,11.4,住,,,1081110,土地3建物1車位0,五層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900321,165.28,3,2,2,有,有,10300000,62318,,0.0,0,含增建或未登記建物。,RPPNMLSKJHPFFAB77CA
東區,房地(土地+建物)+車位,臺中市東區樂業路391~420號,27.65,住,,,1081122,土地2建物1車位3,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040804,261.65000000000003,3,2,2,有,有,12300000,47009,坡道平面,119.16,0,,RPSNMLLMJHPFFAB57CA
中區,房地(土地+建物),臺中市中區公園路31~60號,4.88,商,,,1081218,土地2建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701231,36.45,1,0,1,有,有,1200000,32922,,0.0,0,,RPXPMLKMJHPFFAB18CA
中區,房地(土地+建物),臺中市中區中山路91~120號,216.0,商,,,1081110,土地2建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,,246.98,0,0,1,有,無,36000000,145761,,0.0,0,含增建或未登記建物。;,RPXOMLRKJHPFFAB58CA
南區,房地(土地+建物),臺中市南區南門路59巷61~90號,38.5,其他,,,1080929,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,066  25,97.49,2,2,2,有,無,3780000,38773,,0.0,0,,RPPOMLSKJHPFFAB87CA
中區,房地(土地+建物),臺中市中區民權路151~180號,3.86,商,,,1081110,土地2建物2車位0,二十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,74.79,1,1,1,有,有,3490000,46664,,0.0,0,二戶打通，合併計價,RPTNMLMLJHPFFAB67CA
南區,房地(土地+建物),臺中市南區南和路151~180號,6.23,住,,,1081124,土地1建物1車位0,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840315,92.92,2,2,2,有,有,4800000,51657,,0.0,0,,RPWNMLMLJHPFFAB97CA
東區,房地(土地+建物),臺中市東區東光園路100巷6弄181~210號,96.0,住,,,1081202,土地2建物1車位0,全,二層,透天厝,住工用,加強磚造,0681130,105.66,4,2,2,有,無,10000000,94643,,0.0,0,,RPQOMLMLJHPFFAB47CA
南區,房地(土地+建物),臺中市南區學府路61~90號,10.21,其他,,,1081206,土地1建物1車位0,十五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840823,137.43,5,0,5,有,有,6100000,44386,,0.0,0,,RPXOMLMLJHPFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區文心南十路211~240號,5.31,住,,,1081215,土地1建物1車位1,二十三層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950622,120.85,3,2,2,有,有,6450000,48821,坡道機械,5.12,800000,,RPQPMLKLJHPFFAB37CA
西區,房地(土地+建物),臺中市西區大墩10街61~90號,5.72,住,,,1081122,土地1建物1車位0,一層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840627,33.83,1,0,1,有,有,2100000,62075,,0.0,0,,RPPNMLLLJHPFFAB17CA
東區,房地(土地+建物),臺中市東區富榮街31~60號,29.99,住,,,1081204,土地2建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890815,140.62,3,2,2,有,無,2200000,15645,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLNKJHPFFAB37CA
東區,房地(土地+建物)+車位,臺中市東區自由路三段1~30號,27.47,商,,,1081113,土地1建物1車位1,一層，二層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000105,277.17,2,2,2,有,有,33000000,119061,坡道平面,0.0,0,,RPSQMLNKJHPFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區館前路1~30號,9.84,住,,,1081218,土地1建物1車位2,十七層，十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870120,177.75,3,2,3,有,有,15680000,88214,坡道平面,0.0,2500000,,RPPSMLPKJHPFFAB97CA
南區,房地(土地+建物)+車位,臺中市南區福田五街1~30號,25.45,住,,,1081011,土地2建物1車位2,七層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041221,221.7,3,2,2,有,有,15050000,67885,坡道平面,66.18,0,,RPTQMLQKJHPFFAB28CA
東區,房地(土地+建物)+車位,臺中市東區樂業南路31~60號,23.51,住,,,1081201,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030620,157.63,3,2,2,有,有,10100000,64074,坡道平面,28.11,0,,RPQPMLQKJHPFFAB87CA
南區,房地(土地+建物),臺中市南區東興路一段1~30號,3.88,住,,,1081226,土地1建物1車位0,十層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,84.95,2,0,2,有,有,4100000,48264,,0.0,0,,RPUPMLNKJHPFFAB97CA
中區,房地(土地+建物),臺中市中區臺灣大道一段361~390號,3.04,商,,,1081229,土地5建物1車位0,十層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0710630,29.299999999999997,1,0,1,有,有,1550000,52901,,0.0,0,,RPPOMLKKJHPFFAB07CA
東區,房地(土地+建物),臺中市東區十甲路421~450號,9.66,住,,,1081220,土地1建物1車位0,三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830714,50.68,1,0,1,有,有,2150000,42423,,0.0,0,,RPROMLKKJHPFFAB27CA
西區,房地(土地+建物),臺中市西區復興路三段53巷1~30號,23.36,住,,,1081125,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0590708,68.47,2,2,1,有,無,2780000,40602,,0.0,0,,RPUPMLTJJHPFFAB48CA
西區,房地(土地+建物),臺中市西區民族路331~360號,64.0,商,,,1081202,土地1建物1車位0,一層，二層，三層，四層，騎樓，地下層,四層,店面(店鋪),商業用,鋼筋混凝土加強磚造,0600909,245.42,9,3,5,有,無,13000000,52970,,0.0,0,含增建或未登記建物。,RPSQMLTJJHPFFAB38CA
東區,房地(土地+建物),臺中市東區東英五街1~30號,73.8,商,,,1081207,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0940112,181.41,4,2,3,有,無,16800000,92608,,0.0,0,,RPORMLSJJHPFFAB97CA
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.17,住,,,1081224,土地2建物1車位0,十八層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,26.14,1,0,1,有,有,1200000,45907,,0.0,0,,RPUNMLSJJHPFFAB18CA
東區,房地(土地+建物)+車位,臺中市東區一心街241~270號,14.1,商,,,1081126,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020205,104.06,3,2,2,有,有,5000000,48049,坡道機械,11.25,0,,RPUQMLRJJHPFFAB38CA
南區,房地(土地+建物)+車位,臺中市南區文心南路901巷31~60號,15.71,住,,,1081212,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880515,141.32,3,2,2,有,有,6066000,42924,坡道平面,13.98,0,,RPPNMLTJJHPFFAB77CA
西區,土地,公館段151~180地號,2.0,住,,,1081114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,110000,,0.0,0,,RPXQMLSJJHPFFAB78CA
西區,房地(土地+建物),臺中市西區忠明南路361~390號,9.83,住,,,1081111,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880121,93.07,1,2,1,有,有,5000000,53723,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLTJJHPFFAB77CA
