鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,房地(土地+建物),桃園市中壢區延平路361~390號,3.99,商,,,1081116,土地1建物1車位0,八層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0890808,46.31,1,1,1,有,有,2700000,58303,,0.0,0,,RPOPMLOKJHPFFBH18CA
中壢區,房地(土地+建物),桃園市中壢區後寮二路247巷1~30號,7.76,商,,,1081124,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890830,71.03,2,2,1,有,有,3350000,47163,,0.0,0,,RPPPMLOKJHPFFBH28CA
觀音區,房地(土地+建物),桃園市觀音區中山路一段177巷10弄1~30號,123.17,住,,,1081202,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1031226,139.42,3,2,3,有,無,7300000,52360,,0.0,0,,RPUPMLOKJHPFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,23.58,商,,,1081019,土地2建物1車位2,八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,227.05,3,1,2,有,有,17600000,100392,坡道平面,81.62,3000000,,RPRTMLPKJHPFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區後興路一段90巷1~30號,14.29,住,,,1081126,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890120,104.94,3,1,2,有,有,4500000,42882,,0.0,0,含增建或未登記建物。;,RPSNNLQKJHPFFBH68CA
中壢區,土地,西寮段601~630地號,21.18,住,,,1081120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1040000,49103,,0.0,0,瑕疵物件之交易。;,RPOOMLSKJHPFFBH48CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,11.79,商,,,1081024,土地2建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,116.78,0,0,0,無,有,9300000,102672,坡道平面,40.81,1500000,,RPTOMLKLJHPFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,18.53,商,,,1080619,土地2建物1車位1,十五層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,172.01,2,1,2,有,有,15300000,105183,坡道平面,40.81,1500000,,RPUOMLKLJHPFFBH38CA
中壢區,土地,中原段361~390地號,6.29,其他,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,106000,16852,,0.0,0,包含公共設施保留地之交易。;,RPOQMLKLJHPFFBH97CA
觀音區,房地(土地+建物),桃園市觀音區福興街301~330號,36.0,住,,,1081203,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070910,100.07,2,2,1,有,有,6860000,68552,,0.0,0,,RPUSMLKLJHPFFBH78CA
